time,FL,FR,RL,RR
43.625508785,14.000000000,70.000000000,76.000000000,17.000000000
43.625508785,14.000000000,69.000000000,76.000000000,17.000000000
43.625508785,14.000000000,69.000000000,76.000000000,17.000000000
43.625508785,14.000000000,69.000000000,75.000000000,17.000000000
43.625508785,14.000000000,69.000000000,75.000000000,17.000000000
43.625508785,14.000000000,69.000000000,75.000000000,17.000000000
43.625508785,14.000000000,69.000000000,74.000000000,17.000000000
43.650509119,14.000000000,69.000000000,74.000000000,17.000000000
43.650509119,14.000000000,69.000000000,74.000000000,17.000000000
43.650509119,14.000000000,69.000000000,74.000000000,17.000000000
43.650509119,14.000000000,70.000000000,74.000000000,17.000000000
43.650509119,14.000000000,70.000000000,74.000000000,17.000000000
43.650509119,14.000000000,70.000000000,74.000000000,17.000000000
43.650509119,14.000000000,70.000000000,74.000000000,17.000000000
43.650509119,14.000000000,70.000000000,74.000000000,17.000000000
43.675508738,14.000000000,70.000000000,74.000000000,17.000000000
43.675508738,14.000000000,70.000000000,74.000000000,17.000000000
43.675508738,14.000000000,70.000000000,74.000000000,17.000000000
43.675508738,14.000000000,70.000000000,74.000000000,17.000000000
43.675508738,14.000000000,70.000000000,74.000000000,17.000000000
43.675508738,14.000000000,69.000000000,74.000000000,17.000000000
43.675508738,14.000000000,69.000000000,76.000000000,17.000000000
43.675508738,14.000000000,69.000000000,76.000000000,17.000000000
43.675508738,14.000000000,69.000000000,76.000000000,17.000000000
43.675508738,14.000000000,69.000000000,76.000000000,17.000000000
43.675508738,15.000000000,69.000000000,74.000000000,17.000000000
43.675508738,15.000000000,69.000000000,74.000000000,17.000000000
43.675508738,15.000000000,69.000000000,74.000000000,17.000000000
43.675508738,15.000000000,70.000000000,75.000000000,17.000000000
43.675508738,15.000000000,70.000000000,75.000000000,17.000000000
43.675508738,15.000000000,70.000000000,75.000000000,17.000000000
43.700508595,15.000000000,70.000000000,75.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
